Matrix size,Eigenvalue 1,Adjusted Eigenvalue,Log(Adjusted Eigenvalue),Log(Eigenvalue 1)
1075,0.500000000024712590917617221629010238,2.4712590917617221629010238E-11,-10.607081719906016559207273530773818492889404296875,-0.301029995642516146059364245957112871110439300537109375
1076,0.500000000024643769429845511354443514,2.4643769429845511354443514E-11,-10.60829286317250108595544588752090930938720703125,-0.3010299956425759315692403106368146836757659912109375
1077,0.500000000024575203250440450784544490,2.4575203250440450784544490E-11,-10.609502881626866610531578771770000457763671875,-0.3010299956426354395233602190273813903331756591796875
1078,0.500000000024506891196596306465371110,2.4506891196596306465371110E-11,-10.6107117773564567642097244970500469207763671875,-0.30102999564269483645517766490229405462741851806640625
1079,0.500000000024438832092076973644866760,2.4438832092076973644866760E-11,-10.6119195524428153731832935591228306293487548828125,-0.301029995642753955831238954488071613013744354248046875
1080,0.500000000024371024767173444123980331,2.4371024767173444123980331E-11,-10.613126208961698893062930437736213207244873046875,-0.30102999564281274214039285652688704431056976318359375
1081,0.500000000024303468058661587845758791,2.4303468058661587845758791E-11,-10.6143317489831066069427834008820354938507080078125,-0.301029995642871472938395527307875454425811767578125
1082,0.500000000024236160809760249206849600,2.4236160809760249206849600E-11,-10.6155361745712895071847015060484409332275390625,-0.301029995642929926180642041799728758633136749267578125
1083,0.500000000024169101870089649225563206,2.4169101870089649225563206E-11,-10.616739487784787598911862005479633808135986328125,-0.30102999564298815737828363126027397811412811279296875
1084,0.500000000024102290095630095756162770,2.4102290095630095756162770E-11,-10.6179416906764370054361279471777379512786865234375,-0.3010299956430462220424715269473381340503692626953125
1085,0.500000000024035724348680999563306985,2.4035724348680999563306985E-11,-10.61914278529339838996747857891023159027099609375,-0.301029995643104009150903266345267184078693389892578125
1086,0.500000000023969403497820188479392841,2.3969403497820188479392841E-11,-10.6203427736771747191824033507145941257476806640625,-0.301029995643161629725881311969715170562267303466796875
1087,0.500000000023903326417863522537252374,2.3903326417863522537252374E-11,-10.621541657863634355862814118154346942901611328125,-0.301029995643219028256254432562855072319507598876953125
1088,0.500000000023837491989824807178666189,2.3837491989824807178666189E-11,-10.6227394398830323751781179453246295452117919921875,-0.301029995643276204742022628124686889350414276123046875
1089,0.500000000023771899100875997172203333,2.3771899100875997172203333E-11,-10.6239361217600247755399323068559169769287109375,-0.30102999564333321469433712991303764283657073974609375
1090,0.500000000023706546644307694909336465,2.3706546644307694909336465E-11,-10.625131705513698676668354892171919345855712890625,-0.301029995643389891579744244154426269233226776123046875
1091,0.500000000023641433519489937621717123,2.3641433519489937621717123E-11,-10.6263261931575865304466788074932992458343505859375,-0.301029995643446512954000127137987874448299407958984375
1092,0.500000000023576558631833270738207359,2.3576558631833270738207359E-11,-10.6275195866996856608466259785927832126617431640625,-0.30102999564350285677249985383241437375545501708984375
1093,0.500000000023511920892750105883782239,2.3511920892750105883782239E-11,-10.62871188814248313292409875430166721343994140625,-0.301029995643558978546394655495532788336277008056640625
1094,0.500000000023447519219616362483750798,2.3447519219616362483750798E-11,-10.6299030994829735163875739090144634246826171875,-0.30102999564361498929798699464299716055393218994140625
1095,0.500000000023383352535733387699680738,2.3383352535733387699680738E-11,-10.6310932227126766491664966451935470104217529296875,-0.3010299956436706114715207149856723845005035400390625
1096,0.500000000023319419770290154389773441,2.3319419770290154389773441E-11,-10.6322822598176625064070321968756616115570068359375,-0.301029995643726178133903204070520587265491485595703125
1097,0.500000000023255719858325734997378703,2.3255719858325734997378703E-11,-10.6334702127785671876836204319261014461517333984375,-0.30102999564378152275168076812406070530414581298828125
1098,0.500000000023192251740692048690633704,2.3192251740692048690633704E-11,-10.6346570835706142332810486550442874431610107421875,-0.3010299956438367008360046384041197597980499267578125
1099,0.500000000023129014364016878314716933,2.3129014364016878314716933E-11,-10.635842874163632387762845610268414020538330078125,-0.30102999564389154585342112113721668720245361328125
1100,0.500000000023066006680667156421360221,2.3066006680667156421360221E-11,-10.6370275865220804689670330844819545745849609375,-0.301029995643946335359686372612486593425273895263671875
1101,0.500000000023003227648712518103136918,2.3003227648712518103136918E-11,-10.6382112226050598025040017091669142246246337890625,-0.30102999564400079179904423654079437255859375
1102,0.500000000022940676231889118430291957,2.2940676231889118430291957E-11,-10.6393937843663390907522625639103353023529052734375,-0.3010299956440551927272508692112751305103302001953125
1103,0.500000000022878351399563710904359271,2.2878351399563710904359271E-11,-10.64057527375437217642684117890894412994384765625,-0.301029995644109316099701345592620782554149627685546875
1104,0.500000000022816252126697986268911866,2.2816252126697986268911866E-11,-10.6417556927123140297908321372233331203460693359375,-0.30102999564416321742754689694265834987163543701171875
1105,0.500000000022754377393813172045198377,2.2754377393813172045198377E-11,-10.64293504317804917036482947878539562225341796875,-0.301029995644217007733089985777041874825954437255859375
1106,0.500000000022692726186954880256352444,2.2692726186954880256352444E-11,-10.644113327084195219640605500899255275726318359375,-0.301029995644270520482876918322290293872356414794921875
1107,0.500000000022631297497658219515649523,2.2631297497658219515649523E-11,-10.6452905463581419809315775637514889240264892578125,-0.3010299956443238666992101570940576493740081787109375
1108,0.500000000022570090322913148844220466,2.2570090322913148844220466E-11,-10.64646670292204788665912928991019725799560546875,-0.301029995644377101893240933350170962512493133544921875
1109,0.500000000022509103665130087939233418,2.2509103665130087939233418E-11,-10.64764179869288085455991677008569240570068359375,-0.301029995644430059531515553317149169743061065673828125
1110,0.500000000022448336532105771707217046,2.2448336532105771707217046E-11,-10.648815835582421840399547363631427288055419921875,-0.301029995644482795125185248252819292247295379638671875
1111,0.500000000022387787936989350781474392,2.2387787936989350781474392E-11,-10.6499888154972861542546525015495717525482177734375,-0.301029995644535419696552480672835372388362884521484375
1112,0.500000000022327456898248736471908548,2.2327456898248736471908548E-11,-10.651160740338948329508639289997518062591552734375,-0.301029995644587822223314788061543367803096771240234375
1113,0.500000000022267342439637188162905952,2.2267342439637188162905952E-11,-10.6523316120037545573495663120411336421966552734375,-0.3010299956446400582166234016767702996730804443359375
1114,0.500000000022207443590160136101692028,2.2207443590160136101692028E-11,-10.65350143238294577940905583091080188751220703125,-0.3010299956446920166541758590028621256351470947265625
1115,0.500000000022147759384042247669137148,2.2147759384042247669137148E-11,-10.654670203362666569546490791253745555877685546875,-0.301029995644743919580577085071126930415630340576171875
1116,0.500000000022088288860694727058854935,2.2088288860694727058854935E-11,-10.6558379268239971082721240236423909664154052734375,-0.3010299956447954894400709235924296081066131591796875
1117,0.500000000022029031064682846000000225,2.2029031064682846000000225E-11,-10.657004604642960288174435845576226711273193359375,-0.3010299956448470037884135308559052646160125732421875
1118,0.500000000021969985045693711874840028,2.1969985045693711874840028E-11,-10.6581702386905465829158856649883091449737548828125,-0.301029995644898296092151213088072836399078369140625
1119,0.500000000021911149858504261965364471,2.1911149858504261965364471E-11,-10.65933483083272648173078778199851512908935546875,-0.301029995644949421862435201546759344637393951416015625
1120,0.500000000021852524562949488123209173,2.1852524562949488123209173E-11,-10.6604983829304718057073841919191181659698486328125,-0.30102999564500032558811426497413776814937591552734375
1121,0.500000000021794108223890886407589034,2.1794108223890886407589034E-11,-10.6616608968397752477130779880098998546600341796875,-0.301029995645051062780339634628035128116607666015625
1122,0.500000000021735899911185133948751708,2.1735899911185133948751708E-11,-10.6628223744116628068923091632314026355743408203125,-0.30102999564510157792796007925062440335750579833984375
1123,0.500000000021677898699652984884865815,2.1677898699652984884865815E-11,-10.66398281749221865766230621375143527984619140625,-0.301029995645152037564429292615386657416820526123046875
1124,0.500000000021620103669048391531130820,2.1620103669048391531130820E-11,-10.6651422279225922551404437399469316005706787109375,-0.30102999564520216413399111843318678438663482666015625
1125,0.500000000021562513904027842288570076,2.1562513904027842288570076E-11,-10.6663006075390285332105122506618499755859375,-0.30102999564525223519240171299315989017486572265625
1126,0.500000000021505128494119916608661716,2.1505128494119916608661716E-11,-10.6674579581728732335932363639585673809051513671875,-0.30102999564530208420620738252182491123676300048828125
1127,0.500000000021447946533695059657119087,2.1447946533695059657119087E-11,-10.6686142816506031039125446113757789134979248046875,-0.30102999564535171117540812701918184757232666015625
1128,0.500000000021390967121935566175467579,2.1390967121935566175467579E-11,-10.66976957979382945040924823842942714691162109375,-0.3010299956454012271223064090008847415447235107421875
1129,0.500000000021334189362805779890050933,2.1334189362805779890050933E-11,-10.6709238544193265596504716086201369762420654296875,-0.301029995645450576535750997209106571972370147705078125
1130,0.500000000021277612365022503513543110,2.1277612365022503513543110E-11,-10.67207710733904235667068860493600368499755859375,-0.301029995645499648393439429128193296492099761962890625
1131,0.500000000021221235242025616693305914,2.1221235242025616693305914E-11,-10.67322934036011616854011663235723972320556640625,-0.3010299956455486647399766297894529998302459716796875
