Eigenstate,Residual Energy_6000,Residual Energy_8000,Residual Energy_10000
3796,0.00001457967486374570568872472,0.00000470781593581848932761649,0.00000209507047298990400895831
3797,0.00001459236957619991027173769,0.00000471119397951283581350060,0.00000209654618624414845058254
3798,0.00001460507569015425115551519,0.00000471457379457088077062766,0.00000209802244617216369536850
3799,0.00001461779321980566106321431,0.00000471795538221967075923243,0.00000209949925308347236097235
3800,0.00001463052217937405321360439,0.00000472133874368661295871280,0.00000210097660728705274722340
3801,0.00001464326258310311103737793,0.00000472472388020021638408611,0.00000210245450909207899453553
3802,0.00001465601444526007701640964,0.00000472811079298983206557798,0.00000210393295880766019944295
3803,0.00001466877778013607289739791,0.00000473149948328592450478113,0.00000210541195674311080763157
3804,0.00001468155260204585650494192,0.00000473488995231977958156977,0.00000210689150320765745976811
3805,0.00001469433892532857775464344,0.00000473828220132421155354881,0.00000210837159851114491909602
3806,0.00001470713676434585128881833,0.00000474167623153158653663263,0.00000210985224296205849632104
3807,0.00001471994613348545492676049,0.00000474507204417747170071820,0.00000211133343687117215921957
3808,0.00001473276704715814236476056,0.00000474846964049739854183980,0.00000211281518054831074573966
3809,0.00001474559951979812231746761,0.00000475186902172729251790832,0.00000211429747430277852759147
3810,0.00001475844356586287409904580,0.00000475527018910323897477809,0.00000211578031844312406100757
3811,0.00001477129919983754361906712,0.00000475867314386582933211638,0.00000211726371328148529468461
3812,0.00001478416643622864569457444,0.00000476207788725381351948539,0.00000211874765912724093467858
3813,0.00001479704528956660924492377,0.00000476548442050659512370319,0.00000212023215628950451188140
3814,0.00001480993577440825902572087,0.00000476889274486666293342865,0.00000212171720507955484130940
3815,0.00001482283790533380402051983,0.00000477230286157652903309593,0.00000212320280580777304790203
3816,0.00001483575169694762367747275,0.00000477571477187946463383776,0.00000212468895878437729840321
3817,0.00001484867716387908233997014,0.00000477912847702026392667531,0.00000212617566432018558373770
3818,0.00001486161432078099873947671,0.00000478254397824366289631954,0.00000212766292272503344295422
3819,0.00001487456318233129226746248,0.00000478596127679593475467547,0.00000212915073430936831199473
3820,0.00001488752376323461968827139,0.00000478938037392647571675997,0.00000213063909938583420180696
3821,0.00001490049607821667726791346,0.00000479280127088205604407210,0.00000213212801826352166726375
3822,0.00001491348014202979738861480,0.00000479622396891236542929041,0.00000213361749125351208912105
3823,0.00001492647596945225838182906,0.00000479964846926927149232935,0.00000213510751866813507330326
3824,0.00001493948357528433049957794,0.00000480307477320281426580899,0.00000213659810081696185432040
3825,0.00001495250297435378284772882,0.00000480650288196666149479306,0.00000213808923801225949300538
3826,0.00001496553418151230656814613,0.00000480993279681448010157120,0.00000213958093056536123727745
3827,0.00001497857721163676540897902,0.00000481336451900113483948374,0.00000214107317878786408581892
3828,0.00001499163207962854577820071,0.00000481679804978198634057723,0.00000214256598299092572956721
3829,0.00001500469880041424610443286,0.00000482023339041352833021571,0.00000214405934348590066754837
3830,0.00001501777738894589355218501,0.00000482367054215355202987615,0.00000214555326058450350204860
3831,0.00001503086786020203954621112,0.00000482710950626218925823896,0.00000214704773459985093400663
3832,0.00001504397022918268713391021,0.00000483055028399678728803355,0.00000214854276584133551863951
3833,0.00001505708451091767867786686,0.00000483399287662024373460039,0.00000215003835462295943978353
3834,0.00001507021072046045227315833,0.00000483743728539471021546851,0.00000215153450125703705625949
3835,0.00001508334887288733507667330,0.00000484088351158083269792473,0.00000215303120605343414892090
3836,0.00001509649898330444018926528,0.00000484433155644459522272333,0.00000215452846932641052281179
3837,0.00001510966106684146867560213,0.00000484778142125106871050279,0.00000215602629138836769941233
3838,0.00001512283513865328680217442,0.00000485123310726593481990505,0.00000215752467255137166136901
3839,0.00001513602121392109170066696,0.00000485468661575659804327994,0.00000215902361312826382649682
3840,0.00001514921930785007389542526,0.00000485814194798979459535900,0.00000216052311343026882178933
3841,0.00001516242943567466260145787,0.00000486159910523678388892969,0.00000216202317377218482995251
3842,0.00001517565161265155052197093,0.00000486505808876631939385689,0.00000216352379446535333372288
3843,0.00001518888585406528503423697,0.00000486851889985018570489517,0.00000216502497582319505511697
3844,0.00001520213217522639629131267,0.00000487198153976127243334963,0.00000216652671815928272042132
3845,0.00001521539059147104963760805,0.00000487544600977317225754429,0.00000216802902178693798665087
3846,0.00001522866111815950243337839,0.00000487891231115858320583639,0.00000216953188701763259996593
3847,0.00001524194377068144876328047,0.00000488238044519459871405714,0.00000217103531416627730609375
3848,0.00001525523856445074600190739,0.00000488585041315737939931608,0.00000217253930354589250755700
3849,0.00001526854551490806231612786,0.00000488932221632474560388692,0.00000217404385547019966529426
3850,0.00001528186463751973579626695,0.00000489279585597498143924850,0.00000217554897025242421377717
3851,0.00001529519594777906127879820,0.00000489627133338806637388437,0.00000217705464820652600829433
3852,0.00001530853946120619881833298,0.00000489974864984552831701606,0.00000217856088964705126646368
3853,0.00001532189519334564633338388,0.00000490322780662786075742842,0.00000218006769488654857277023
3854,0.00001533526315977013995437980,0.00000490670880501836742548151,0.00000218157506423941239319935
3855,0.00001534864337607909369443856,0.00000491019164630154614815240,0.00000218308299802026579438019
3856,0.00001536203585789857198045252,0.00000491367633176300541324131,0.00000218459149654387585507202
3857,0.00001537544062088028637634607,0.00000491716286268840500136794,0.00000218610056012409315508589
3858,0.00001538885768070169864419245,0.00000492065124036350276547550,0.00000218761018907389741119842
3859,0.00001540228705306983204476409,0.00000492414146607790951086809,0.00000218912038370915119058994
3860,0.00001541572875371766910527297,0.00000492763354112143024410055,0.00000219063114434494002450328
3861,0.00001542918279840376657944391,0.00000493112746678362240488020,0.00000219214247129512948782711
3862,0.00001544264920291493296900174,0.00000493462324435641653529389,0.00000219365436487498470028750
3863,0.00001545612798306416975792000,0.00000493812087513200051549728,0.00000219516682539905341280603
3864,0.00001546961915469252078987736,0.00000494162036040461177245566,0.00000219667985318295706058206
3865,0.00001548312273366688563173637,0.00000494512170146829336969394,0.00000219819344854114569216456
3866,0.00001549663873588282622014647,0.00000494862489961964314332747,0.00000219970761178964593933517
3867,0.00001551016717726128213636670,0.00000495212995615447142496410,0.00000220122234324271758238631
3868,0.00001552370807375221398396973,0.00000495563687237138661669252,0.00000220273764321643795330078
3869,0.00001553726144133292027695604,0.00000495914564957005418298043,0.00000220425351202695976902512
3870,0.00001555082729600639410221620,0.00000496265628904949524016420,0.00000220576994998880855304492
3871,0.00001556440565380457836491123,0.00000496616879211128359085559,0.00000220728695741807849202039
3872,0.00001557799653078737680126306,0.00000496968316005849834861586,0.00000220880453463138389760125
3873,0.00001559159994304058273758759,0.00000497319939419359417619974,0.00000221032268194372826802650
3874,0.00001560521590667897940745801,0.00000497671749582144290981382,0.00000221184139967154473720392
3875,0.00001561884443784439208345802,0.00000498023746624732685286094,0.00000221336068813068819495008
3876,0.00001563248555270757756884356,0.00000498375930677876926717240,0.00000221488054763826459336878
3877,0.00001564613926746602340025014,0.00000498728301872327444418899,0.00000221640097851036984909414
3878,0.00001565980559834514752931456,0.00000499080860338946804331514,0.00000221792198106322899057259
3879,0.00001567348456159751875292090,0.00000499433606208625808481522,0.00000221944355561235597462751
3880,0.00001568717617350658323827322,0.00000499786539612650180467957,0.00000222096570247621935034271
3881,0.00001570088045038105146269040,0.00000500139660682133286815096,0.00000222248842197056829331692
3882,0.00001571459740855942653405142,0.00000500492969548462970538334,0.00000222401171441289974734711
3883,0.00001572832706440690060124327,0.00000500846466342985182732977,0.00000222553558011929355356101
3884,0.00001574206943431942229223739,0.00000501200151197404700816048,0.00000222706001940841843802612
3885,0.00001575582453471860783580379,0.00000501554024243270198365798,0.00000222858503259638152602040
3886,0.00001576959238205567711640420,0.00000501908085612361790819459,0.00000223011062000060259499028
3887,0.00001578337299281025147314861,0.00000502262335436564741889358,0.00000223163678193854994436477
3888,0.00001579716638349024076733361,0.00000502616773847852080730454,0.00000223316351872756536732054
3889,0.00001581097257063223568605528,0.00000502971400978317720446887,0.00000223469083068519414131052
3890,0.00001582479157080241978995806,0.00000503326216960261544939451,0.00000223621871813003469143910
3891,0.00001583862340059451670433420,0.00000503681221925977985876129,0.00000223774718137962315428198
3892,0.00001585246807663034733260505,0.00000504036416007805587635270,0.00000223927622075092783292716
3893,0.00001586632561556278941817042,0.00000504391799338416791027097,0.00000224080583656324581460122
3894,0.00001588019603407248678229270,0.00000504747372050482668206536,0.00000224233602913484911506630
3895,0.00001589407934886765942484283,0.00000505103134276647729249608,0.00000224386679878273153901064
3896,0.00001590797557668862993254154,0.00000505459086149976336010374,0.00000224539814582707159773502
3897,0.00001592188473430139276401407,0.00000505815227803303396518085,0.00000224693007058473825189155
3898,0.00001593580683850339984311999,0.00000506171559369806664653591,0.00000224846257337501268204142
3899,0.00001594974190612074050132745,0.00000506528080982718463327307,0.00000224999565451670430588455
3900,0.00001596368995400901568962867,0.00000506884792775406818291438,0.00000225152931432896090227708
3901,0.00001597765099905231632059296,0.00000507241694881266983971012,0.00000225306355313018264342568
3902,0.00001599162505816457786796592,0.00000507598787433850581751937,0.00000225459837123931225728180
3903,0.00001600561214828987389097952,0.00000507956070566888610943896,0.00000225613376897606391221378
3904,0.00001601961228640114939906669,0.00000508313544414158429208330,0.00000225766974665959179806353
3905,0.00001603362548950061105460352,0.00000508671209109516399551285,0.00000225920630460881536745004
3906,0.00001604765177462084048438253,0.00000509029064787002827551441,0.00000226074344314346747414664
3907,0.00001606169115882471346707429,0.00000509387111580827473507780,0.00000226228116258394826900552
3908,0.00001607574365920243348420122,0.00000509745349625066483982306,0.00000226381946324829328392069
3909,0.00001608980929287752118665751,0.00000510103779054254889717493,0.00000226535834545809716952384
