Eigenstate,Residual Energy,Adjusted Residual Energy,log(Adjusted Residual Energy)
4326,0.00000296181598596425289445453,0.036847890930483618343338441387623289,-3.30095689589289253973447557655163109302520751953125
4327,0.00000296362762508263982846126,0.036847892742122736730272448117623289,-3.300956846727552740361488758935593068599700927734375
4328,0.00000296543999239636998219755,0.036847894554490050460426184407623289,-3.30095679754245363568543325527571141719818115234375
4329,0.00000296725308829298173394945,0.036847896367585947072177936307623289,-3.300956748337583679386852963943965733051300048828125
4330,0.00000296906691316037367729602,0.036847898181410814464121282877623289,-3.30095669911293310150313118356280028820037841796875
4331,0.00000297088146738490219629126,0.036847899995965038992640278117623289,-3.300956649868491243893231512629427015781402587890625
4332,0.00000297269675135479332103793,0.036847901811249008883765024787623289,-3.300956600604247892505327399703674018383026123046875
4333,0.00000297451276545708010107177,0.036847903627263111170545058627623289,-3.30095655132019150101996274315752089023590087890625
4334,0.00000297632951008109186164523,0.036847905444007735182305632087623289,-3.300956502016312743563730691676028072834014892578125
4335,0.00000297814698561392623565954,0.036847907261483268016679646397623289,-3.300956452692600517906384993693791329860687255859375
4336,0.00000297996519244390372512746,0.036847909079690097994169114317623289,-3.300956403349044165906889247708022594451904296875
4337,0.00000298178413096045678790236,0.036847910898628614547231889217623289,-3.300956353985633473513416902278549969196319580078125
4338,0.00000298360380155227473263827,0.036847912718299206365176625127623289,-3.300956304602357338495721705839969217777252197265625
4339,0.00000298542420460833297455644,0.036847914538702262423418543297623289,-3.30095625519920599089118695701472461223602294921875
4340,0.00000298724534051738345783322,0.036847916359838171473901820077623289,-3.300956205776168328469566404237411916255950927734375
4341,0.00000298906720966993848469379,0.036847918181707324028928680647623289,-3.300956156333234137179033496067859232425689697265625
4342,0.00000299088981245467841869738,0.036847920004310108768862684237623289,-3.3009561068703927588785518310032784938812255859375
4343,0.00000299271314926242843749581,0.036847921827646916518881482667623289,-3.300956057387633091337875157478265464305877685546875
4344,0.00000299453722048253376637012,0.036847923651718136624210356977623289,-3.300956007884945364594386774115264415740966796875
4345,0.00000299636202650575719894741,0.036847925476524159847642934267623289,-3.30095595836231847641784042934887111186981201171875
4346,0.00000299818756772268188155772,0.036847927302065376772325544577623289,-3.300955908819741768667199721676297485828399658203125
4347,0.00000300001384452419275549298,0.036847929128342178283199479837623289,-3.300955859257204583201428249594755470752716064453125
4348,0.00000300184085730106685701035,0.036847930955354955157300997207623289,-3.30095580967469715005790931172668933868408203125
4349,0.00000300366860644416278891929,0.036847932783104098253232906147623289,-3.3009557600722079229171868064440786838531494140625
4350,0.00000300549709234539386546245,0.036847934611589999484309449307623289,-3.30095571044972668772743418230675160884857177734375
4351,0.00000300732631539618112298156,0.036847936440813050271566968417623289,-3.300955660807242342258405187749303877353668212890625
4352,0.00000300915627598796579986709,0.036847938270773642056243853947623289,-3.300955611144745116547483121394179761409759521484375
4353,0.00000301098697451355743286743,0.036847940101472167647876854287623289,-3.300955561462223908364421731675975024700164794921875
4354,0.00000301281841136529745120670,0.036847941932909019387895193557623289,-3.300955511759668059568184617091901600360870361328125
4355,0.00000301465058693463936916802,0.036847943765084588729813154877623289,-3.3009554620370664679285255260765552520751953125
4356,0.00000301648350161509716332829,0.036847945597999269187607315147623289,-3.30095541229440936348282775725238025188446044921875
4357,0.00000301831715579989251396294,0.036847947431653453982957949797623289,-3.30095536253168564400084505905397236347198486328125
4358,0.00000302015154988132591521975,0.036847949266047535416359206607623289,-3.3009553127488846513415410299785435199737548828125
4359,0.00000302198668425274113949671,0.036847951101181906831583483567623289,-3.3009552629459957273638792685233056545257568359375
4360,0.00000302382255930906560723997,0.036847952937056963156051226827623289,-3.300955213123007769837613523122854530811309814453125
4361,0.00000302565917544245955190175,0.036847954773673096549995888607623289,-3.300955163279911008800127092399634420871734619140625
4362,0.00000302749653304805647969319,0.036847956611030702146923680047623289,-3.300955113416694342021173724788241088390350341796875
4363,0.00000302933463251935362124368,0.036847958449130173444065230537623289,-3.30095506353334666727050716872327029705047607421875
4364,0.00000303117347425117711925809,0.036847960287971905267563244947623289,-3.300955013629857770496300872764550149440765380859375
4365,0.00000303301305863793524737855,0.036847962127556292025691365407623289,-3.30095496370621699355751843540929257869720458984375
4366,0.00000303485338607475971033880,0.036847963967883728850154325657623289,-3.300954913762412790134703755029477179050445556640625
4367,0.00000303669445695620019112993,0.036847965808954610290635116787623289,-3.300954863798435834354449980310164391994476318359375
4368,0.00000303853627167825218344400,0.036847967650769332342627430857623289,-3.300954813814274135808091159560717642307281494140625
4369,0.00000304037883063647340171739,0.036847969493328290563845704247623289,-3.3009547638099174804438007413409650325775146484375
4370,0.00000304222213422507530710916,0.036847971336631879165751096017623289,-3.300954713785355210120542324148118495941162109375
4371,0.00000304406618284253509574971,0.036847973180680496625539736567623289,-3.300954663740576666697279506479389965534210205078125
4372,0.00000304591097688343143738462,0.036847975025474537521881371477623289,-3.30095461367557074794376603676937520503997802734375
4373,0.00000304775651674433100671599,0.036847976871014398421450702847623289,-3.300954563590326795718965513515286147594451904296875
4374,0.00000304960280282249359456608,0.036847978717300476584038552937623289,-3.3009545134848341518818415352143347263336181640625
4375,0.00000305144983551410208033597,0.036847980564333168192524322827623289,-3.300954463359082158291357700363732874393463134765625
4376,0.00000305329761521631480704513,0.036847982412112870405251031987623289,-3.300954413213059712717267757398076355457305908203125
4377,0.00000305514614232671831624859,0.036847984260639980808760235447623289,-3.300954363046756601107745154877193272113800048828125
4378,0.00000305699541724277490472613,0.036847986109914896865348712987623289,-3.300954312860161277143333791173063218593597412109375
4379,0.00000305884544036152568963213,0.036847987959938015616133618987623289,-3.3009542626532635267722071148455142974853515625
4380,0.00000306069621208257420270431,0.036847989810709736664646691167623289,-3.300954212426052247764118874329142272472381591796875
4381,0.00000306254773280247302782501,0.036847991662230456563471811867623289,-3.300954162178516781978032668121159076690673828125
4382,0.00000306440000292053369306174,0.036847993514500574624137048597623289,-3.300954111910646471272912094718776643276214599609375
4383,0.00000306625302283407021526698,0.036847995367520488160659253837623289,-3.300954061622430213418510902556590735912322998046875
4384,0.00000306810679294432071571819,0.036847997221290598411159705047623289,-3.3009540113138573502737926901318132877349853515625
4385,0.00000306996131364874997940126,0.036847999075811302840423388117623289,-3.300953960984916779608511205879040062427520751953125
4386,0.00000307181658534598766558295,0.036848000931083000078109569807623289,-3.30095391063559784328163004829548299312591552734375
4387,0.00000307367260843674118380576,0.036848002787106090831627792617623289,-3.300953860265889883152112815878354012966156005859375
4388,0.00000307552938332014433982433,0.036848004643880974234783811187623289,-3.300953809875782241078923107124865055084228515625
4389,0.00000307738691039755391762458,0.036848006501408051644361611437623289,-3.300953759465263370742604820406995713710784912109375
4390,0.00000307924519006763909472331,0.036848008359687721729538710167623289,-3.300953709034323058091331404284574091434478759765625
4391,0.00000308110422273097777379521,0.036848010218720385068217782067623289,-3.3009536585829497568056467571295797824859619140625
4392,0.00000308296400878841945969150,0.036848012078506442509903678357623289,-3.300953608111133252833724327501840889453887939453125
4393,0.00000308482454864117983541706,0.036848013939046295270279403917623289,-3.300953557618862443945317863835953176021575927734375
4394,0.00000308668584268964619931967,0.036848015800340343736643306527623289,-3.30095350710612667199939096462912857532501220703125
4395,0.00000308854789133538808844489,0.036848017662388989478532431747623289,-3.3009534565729143906764875282533466815948486328125
4396,0.00000309041069498075886715479,0.036848019525192634849311141647623289,-3.30095340601921538592478100326843559741973876953125
4397,0.00000309227425402623065306922,0.036848021388751680321097056077623289,-3.30095335544501811142481528804637491703033447265625
4398,0.00000309413856887493526050779,0.036848023253066529025704494647623289,-3.300953304850312353124763831146992743015289306640625
4399,0.00000309600363992824983781996,0.036848025118137582340281806817623289,-3.30095325423508700879438038100488483905792236328125
4400,0.00000309786946758929291042243,0.036848026983965243383354409287623289,-3.300953203599330976203418686054646968841552734375
4401,0.00000309973605226021105386369,0.036848028850549914301497850547623289,-3.30095315294303315312163249473087489604949951171875
4402,0.00000310160339434452206796577,0.036848030717891998612511952627623289,-3.3009531022661828814079854055307805538177490234375
4403,0.00000310347149424464138875539,0.036848032585991898731832742247623289,-3.30095305156876950292144101695157587528228759765625
